-0.03523873	-0.08461019	0.051016234	0.06391992	-0.002641774	0.0100712655	-0.0028295568	0.09617885	0.024924992	-0.0549408	-0.0034917647	0.019150864	-0.01775848	-0.029455539	0.038107835	0.037670884
-0.12947595	-0.082093224	0.06316369	0.122393236	-0.042257555	-0.118374825	0.077904545	0.10051422	0.08431787	-0.03846722	-0.01059457	0.08824582	-0.03732053	-0.042667843	0.063974746	-0.0090425145
-0.07849086	-0.12151687	0.09984603	0.15202346	-0.11473076	-0.12241104	0.09997278	0.13488548	0.102156654	-0.13068673	-0.047753967	0.08889726	-0.107612185	-0.090943046	0.13360973	0.04031989
0.31263638	-0.12342023	-0.26561996	0.17291395	0.2472679	0.21322984	-0.20633619	0.15844989	-0.15980151	0.28142816	0.3100444	-0.22264068	0.30324113	0.23920004	-0.30042553	0.23991475
0.018962773	-0.102968164	-0.034603983	0.09759656	0.028421752	0.03742442	-0.058068093	0.10129915	0.03478321	0.03891785	-0.010608209	-0.00070643815	0.006827567	0.017511236	-0.07635116	-0.003968204
-0.015500402	-0.0038660988	0.08956238	-0.025645424	-0.03525806	-0.05728348	0.06931566	0.009620755	0.1373443	-0.04728093	-0.0424932	0.06549513	-0.009230054	-0.032367833	0.071826406	0.00026231175
0.25805864	-0.15531921	-0.25207573	0.2341759	0.22617167	0.2818357	-0.26876253	0.17098531	-0.10202286	0.31575805	0.25288	-0.27154168	0.23856452	0.30140224	-0.26438987	0.18287659
-0.051332753	-0.09855886	0.011977587	0.122229554	0.018345146	-0.055494614	0.038616844	0.06551278	0.0017705745	0.001466112	-0.012088914	0.0031929414	-0.0018942158	0.021488113	0.026390286	-0.012831409
0.27294365	-0.07374049	-0.2549287	0.14075355	0.21393919	0.15364558	-0.24477601	0.10098261	-0.07851844	0.26429534	0.18266079	-0.22101696	0.24557406	0.25449994	-0.23117906	0.13609262
0.042171393	-0.017721687	0.01088638	-0.04444558	0.00419336	0.018485175	0.009955648	-0.04580106	0.007346843	0.04558606	-0.023446737	0.027886597	-0.02804047	-0.0037448811	-0.035971787	-0.056019418
0.25273773	-0.11396972	-0.30161604	0.22068115	0.2985136	0.2757277	-0.2863631	0.21800849	-0.14096399	0.2950559	0.27412423	-0.281976	0.31004944	0.3070432	-0.24177568	0.25975496
0.0057453997	-0.0483825	0.07084016	0.013277515	0.033786874	0.006691025	-0.00877576	0.0083497595	-0.008424985	-0.006791749	-0.020743156	0.030975625	-0.053340834	-0.060561396	0.06690665	-0.04532002
0.18493535	-0.005475943	-0.15167776	0.009794559	0.1213157	0.17205912	-0.14477015	0.06725318	-0.06440904	0.1356447	0.19682018	-0.11757756	0.15239975	0.12729922	-0.1983918	0.0513192
-0.26081538	-0.06982387	0.22824648	-0.0057283035	-0.20801465	-0.24787089	0.18170165	-0.053484213	0.24463835	-0.22926639	-0.21744083	0.25025585	-0.21502046	-0.20856525	0.21259573	-0.10697969
-0.083356395	0.041460894	0.04038265	-0.07355013	-0.029691521	-0.043914992	0.05061063	-0.013562837	0.06427373	-0.043272074	-0.063052826	0.024542324	-0.030194262	-0.047222253	0.043388247	-0.060316503
0.026503442	-0.040562417	0.0051651914	0.087174594	0.022559743	0.024412254	-0.04567866	0.11658642	-0.031262368	0.033804633	0.055001896	-0.0090724025	0.03281057	-0.00056008797	-0.010492192	0.055091433
